venue_id	latitude	longitude	venue_type	date
4d07981a28926ea8c5387bc2	48.183482	11.593820	Hotel	Wed Apr 25 23:00:36 +0000 2012
4b18f262f964a520aad623e3	48.149306	11.649328	Train Station	Thu Apr 26 02:36:06 +0000 2012
4ba26ffff964a520f1f837e3	48.129148	11.574354	Subway	Thu Apr 26 03:39:05 +0000 2012
4b54a99af964a52098c527e3	48.160131	11.574960	Plaza	Thu Apr 26 03:49:02 +0000 2012
4b600be1f964a52025d429e3	48.134089	11.545137	Office	Thu Apr 26 04:04:22 +0000 2012
4b4a5253f964a520c98326e3	48.110504	11.579257	Gym	Thu Apr 26 05:13:59 +0000 2012
4ade0d2af964a520226b21e3	48.137339	11.694109	Convention Center	Thu Apr 26 05:22:08 +0000 2012
4bcf1a7b0ffdce72573db2c0	48.226669	11.674889	Hotel	Thu Apr 26 05:29:58 +0000 2012
4cf630e481cd6dcb97c2790d	48.128561	11.603691	Plaza	Thu Apr 26 05:48:00 +0000 2012
4bb4318ff187a5936afb13f8	48.133187	11.532962	Train Station	Thu Apr 26 05:54:44 +0000 2012
4f97b6f8e4b0a95cf1b8760d	48.183437	11.593533	Moving Target	Thu Apr 26 06:01:08 +0000 2012
4ef07961e300f78a2db79740	48.150199	11.682900	Coworking Space	Thu Apr 26 06:02:33 +0000 2012
4b669426f964a520a0242be3	48.098478	11.533503	Office	Thu Apr 26 06:09:28 +0000 2012
4c35cc16213c2d7f179e3a5d	48.180998	11.510814	Light Rail	Thu Apr 26 06:28:38 +0000 2012
4b7c0e33f964a520847a2fe3	48.142478	11.543453	Office	Thu Apr 26 06:51:15 +0000 2012
4c3acfbb5810a59363aab93c	48.099070	11.528867	School	Thu Apr 26 06:52:57 +0000 2012
4caf34c3c5e6a1cd05cbcaf6	48.142995	11.546845	Coworking Space	Thu Apr 26 06:53:39 +0000 2012
4c373c050a71c9b6c7693ec9	48.118310	11.429571	Dessert Shop	Thu Apr 26 06:54:34 +0000 2012
4c82b4fbd8086dcb28857952	48.142186	11.567692	Light Rail	Thu Apr 26 06:56:12 +0000 2012
4bfc38e41be376b01355f8b4	48.145372	11.569591	Light Rail	Thu Apr 26 06:57:01 +0000 2012
4b729d1ef964a520a5802de3	48.208856	11.655639	Office	Thu Apr 26 06:58:41 +0000 2012
4bb2f141eb3e952152a5ca0a	48.173785	11.532598	Tech Startup	Thu Apr 26 07:00:18 +0000 2012
4d4582dc0349224b2c2b054f	48.135466	11.598018	Caf	Thu Apr 26 07:05:26 +0000 2012
4b6a813ff964a5201dd72be3	48.135722	11.600140	Coffee Shop	Thu Apr 26 07:08:10 +0000 2012
4b86ad71f964a520b99531e3	48.149814	11.548626	Office	Thu Apr 26 07:13:51 +0000 2012
4bf3b3bf706e20a18576a898	48.220584	11.588618	Office	Thu Apr 26 07:37:27 +0000 2012
4b8819c2f964a520d3df31e3	48.155175	11.540471	Automotive Shop	Thu Apr 26 07:52:44 +0000 2012
4c9cc29254c8a1cd090f7d4b	48.188523	11.586469	Office	Thu Apr 26 08:29:34 +0000 2012
4d09b479454c6dcbaceb3a8e	48.229086	11.680423	City	Thu Apr 26 09:18:15 +0000 2012
4b4725a5f964a520ef2b26e3	48.143525	11.556796	Electronics Store	Thu Apr 26 09:34:37 +0000 2012
4b7bbbcff964a520506c2fe3	48.208602	11.657953	Office	Thu Apr 26 09:39:26 +0000 2012
4c0c8dcc7189c928ceb7d5b6	48.124422	11.588709	High School	Thu Apr 26 09:43:13 +0000 2012
4b55cefef964a520fff027e3	48.182756	11.593484	Office	Thu Apr 26 10:00:24 +0000 2012
4b052a4df964a5204b5722e3	48.137998	11.580030	Coffee Shop	Thu Apr 26 10:01:56 +0000 2012
4bc5b8486a3e9c74c22df648	48.089528	11.648846	Office	Thu Apr 26 10:07:17 +0000 2012
4b052a4df964a5204b5722e3	48.137998	11.580030	Coffee Shop	Thu Apr 26 10:09:12 +0000 2012
4b56f6eef964a520ec2028e3	48.137558	11.579466	German Restaurant	Thu Apr 26 10:10:04 +0000 2012
4bc6f20d15a7ef3b727978da	48.150999	11.620292	Miscellaneous Shop	Thu Apr 26 10:37:34 +0000 2012
4bfec473daf9c9b6533af9ef	48.136323	11.565814	Bar	Thu Apr 26 10:43:20 +0000 2012
4e5758a2d22d19cb72bcd0f2	48.136022	11.539979	Office	Thu Apr 26 10:54:35 +0000 2012
4ade0cd5f964a5204c6921e3	48.136382	11.594340	Capitol Building	Thu Apr 26 11:09:03 +0000 2012
4b49d98af964a520977426e3	48.117395	11.540044	Caf	Thu Apr 26 11:17:03 +0000 2012
4bc70533af07a5930d5b7e2d	48.147008	11.570403	Light Rail	Thu Apr 26 11:25:43 +0000 2012
4f48e94fe4b0c839601ff5c9	48.142593	11.577668	Plaza	Thu Apr 26 11:38:29 +0000 2012
4b595ad8f964a520f18528e3	48.150297	11.581382	Subway	Thu Apr 26 11:44:37 +0000 2012
4ade0ccdf964a5201f6921e3	48.152360	11.582116	Monument / Landmark	Thu Apr 26 11:46:39 +0000 2012
4b167972f964a5207bb923e3	48.177090	11.556673	Event Space	Thu Apr 26 11:52:35 +0000 2012
4b167972f964a5207bb923e3	48.177090	11.556673	Event Space	Thu Apr 26 11:56:27 +0000 2012
4b7c0e33f964a520847a2fe3	48.142478	11.543453	Office	Thu Apr 26 11:56:57 +0000 2012
4c0c8dcc7189c928ceb7d5b6	48.124422	11.588709	High School	Thu Apr 26 12:45:25 +0000 2012
4de633117d8b53987c5a74bd	48.151468	11.553909	Office	Thu Apr 26 13:29:20 +0000 2012
4ade0d27f964a520176b21e3	48.150619	11.580598	University	Thu Apr 26 13:37:46 +0000 2012
4c14be5b77cea593610fd160	48.150526	11.581682	Plaza	Thu Apr 26 13:38:50 +0000 2012
4c936a7e418ea1cd1721ad85	48.111842	11.782429	Farm	Thu Apr 26 14:46:06 +0000 2012
4bfa7bdf328d76b0d4cb14ec	48.181023	11.508644	Pizza Place	Thu Apr 26 14:48:46 +0000 2012
4b728451f964a520e87c2de3	48.094035	11.283242	Gas Station / Garage	Fri Apr 27 09:58:36 +0000 2012
4e115dade4cdef074b7356f7	48.248075	11.632611	Light Rail	Fri Apr 27 10:18:03 +0000 2012
4bfec473daf9c9b6533af9ef	48.136323	11.565814	Bar	Fri Apr 27 10:37:02 +0000 2012
4b0e8946f964a520545823e3	48.145186	11.558186	Office	Fri Apr 27 10:39:09 +0000 2012
4ade0d29f964a520216b21e3	48.218783	11.624662	Soccer Stadium	Fri Apr 27 11:07:07 +0000 2012
4f97d6fde4b08d909010a9dd	48.150189	11.623199	Other Great Outdoors	Fri Apr 27 11:09:14 +0000 2012
4dc6be067d8b14fb464a4321	48.209400	11.613028	Field	Fri Apr 27 11:16:14 +0000 2012
4b5dd4b2f964a520586e29e3	48.134837	11.569231	Thai Restaurant	Fri Apr 27 11:19:47 +0000 2012
4ade0d29f964a520216b21e3	48.218783	11.624662	Soccer Stadium	Fri Apr 27 11:20:24 +0000 2012
4ade0cecf964a520cf6921e3	48.174400	11.553733	Scenic Lookout	Fri Apr 27 11:35:17 +0000 2012
4b7c0e33f964a520847a2fe3	48.142478	11.543453	Office	Fri Apr 27 11:37:19 +0000 2012
4e2979bd315171a3be0f0723	48.131497	11.608171	Hotel	Fri Apr 27 12:01:19 +0000 2012
4d348eb172a8b1f73794b1d0	48.139196	11.565191	Mall	Fri Apr 27 12:14:57 +0000 2012
4f3fc390e4b0d66d1f74d25a	48.160288	11.577469	Boutique	Fri Apr 27 12:23:54 +0000 2012
4f9a9425e4b087d95c028ae8	48.160043	11.576652	Accessories Store	Fri Apr 27 12:42:54 +0000 2012
4ade0c8df964a520c76721e3	48.139145	11.581838	Hotel	Fri Apr 27 12:51:18 +0000 2012
4b69ace8f964a520beac2be3	48.122210	11.662784	Gym	Fri Apr 27 12:54:22 +0000 2012
4f71c575e4b0741eb49db7f8	48.136286	11.561127	Other Great Outdoors	Fri Apr 27 13:12:11 +0000 2012
4b5095e5f964a520512827e3	48.142924	11.577401	Subway	Fri Apr 27 13:22:30 +0000 2012
4b48f699f964a520b25f26e3	48.137139	11.575685	Train Station	Fri Apr 27 13:25:00 +0000 2012
4b0ad1b6f964a520662823e3	48.136874	11.574547	Electronics Store	Fri Apr 27 13:28:06 +0000 2012
4b781fdbf964a52003b72ee3	48.171277	11.597916	Cemetery	Fri Apr 27 13:57:59 +0000 2012
4b686b41f964a52057772be3	48.139302	11.562518	Pizza Place	Fri Apr 27 14:22:29 +0000 2012
4bc61ebadb8fa593c1cc9b37	48.113200	11.702234	Asian Restaurant	Fri Apr 27 14:24:03 +0000 2012
4c34951016adc928e257c59c	48.114941	11.678433	German Restaurant	Fri Apr 27 14:33:51 +0000 2012
4b599b67f964a5209f8e28e3	48.121399	11.597915	Grocery Store	Fri Apr 27 14:40:34 +0000 2012
4bc5b8486a3e9c74c22df648	48.089528	11.648846	Office	Fri Apr 27 14:53:27 +0000 2012
4b728451f964a520e87c2de3	48.094035	11.283242	Gas Station / Garage	Fri Apr 27 15:08:40 +0000 2012
4f1048b7e4b03856ef0da0bb	48.118425	11.586974	Home (private)	Fri Apr 27 15:10:26 +0000 2012
4be57d21910020a1e8fed214	48.139109	11.567116	Clothing Store	Fri Apr 27 15:28:41 +0000 2012
4f22cf4ee4b0476577fca8c8	48.134276	11.596124	Salon / Barbershop	Fri Apr 27 15:37:23 +0000 2012
4b6ac796f964a520f8df2be3	48.139915	11.628506	German Restaurant	Fri Apr 27 15:39:01 +0000 2012
4bab47b7f964a520739d3ae3	48.121737	11.663352	Sandwich Place	Fri Apr 27 15:42:34 +0000 2012
4cd4616a89eb6dcbc0b6211e	48.125541	11.535618	Park	Fri Apr 27 15:46:56 +0000 2012
4de61edc8877a085f8c0b7f0	48.176927	11.558471	Caf	Fri Apr 27 15:48:21 +0000 2012
4ade0cdaf964a520666921e3	48.176589	11.559141	Museum	Fri Apr 27 15:49:12 +0000 2012
4d88bd146daeb60cb7be40e0	48.177276	11.559677	Factory	Fri Apr 27 15:51:12 +0000 2012
4bb2378714cfd13ab4a214ab	48.178578	11.555943	Subway	Fri Apr 27 16:06:45 +0000 2012
4d989019744f3704b6aef157	48.124516	11.570118	General Travel	Fri Apr 27 16:08:36 +0000 2012
4b69f87ef964a520fdbe2be3	48.135716	11.558467	Caf	Fri Apr 27 16:10:57 +0000 2012
4ba26ffff964a520f1f837e3	48.129148	11.574354	Subway	Fri Apr 27 16:12:18 +0000 2012
4e7cae7a88777c30773203e4	48.129369	11.578310	Home (private)	Fri Apr 27 16:12:28 +0000 2012
4f927605e4b0f888dc6e4042	48.155061	11.414559	Garden	Fri Apr 27 16:19:58 +0000 2012
4bdd531db0f5c928ce284ce3	48.101038	11.572288	Building	Fri Apr 27 16:39:17 +0000 2012
4d09160e7b30a1cdbf20a3cc	48.129982	11.559125	Meeting Room	Fri Apr 27 16:50:39 +0000 2012
4bc883f3af07a5931dfa802d	48.134221	11.550366	Fair	Fri Apr 27 16:59:03 +0000 2012
4c9a7f6c80958cfa296743d4	48.107826	11.572890	Hotel	Fri Apr 27 17:12:40 +0000 2012
4bb23e4deb3e9521fdc2c90a	48.177060	11.579309	Bowling Alley	Fri Apr 27 17:18:17 +0000 2012
4d0351f2c2e5370470f2b067	48.181953	11.520051	Subway	Fri Apr 27 17:24:59 +0000 2012
4ade0cc7f964a520026921e3	48.139342	11.565684	Plaza	Fri Apr 27 17:32:55 +0000 2012
4c093d20340720a1ca6e8493	48.226882	11.675188	German Restaurant	Fri Apr 27 17:38:37 +0000 2012
4c5c3b1ed25320a1c88fc27a	48.138282	11.555906	Office	Fri Apr 27 17:48:40 +0000 2012
4db537231e7248d135af6bfd	48.116904	11.602764	Pool	Fri Apr 27 17:52:44 +0000 2012
4b3a578bf964a5201c6525e3	48.139378	11.563827	Multiplex	Fri Apr 27 18:03:24 +0000 2012
4f1048b7e4b03856ef0da0bb	48.118425	11.586974	Home (private)	Fri Apr 27 18:28:00 +0000 2012
4ade0d05f964a520596a21e3	48.129258	11.534050	Concert Hall	Fri Apr 27 18:50:27 +0000 2012
4c9a7f6c80958cfa296743d4	48.107826	11.572890	Hotel	Fri Apr 27 19:09:07 +0000 2012
4b688e34f964a520a67f2be3	48.107388	11.574740	Greek Restaurant	Fri Apr 27 19:09:52 +0000 2012
4b55ecd5f964a520c8f627e3	48.136929	11.579390	Hotel	Fri Apr 27 19:10:47 +0000 2012
4b59de77f964a520249d28e3	48.120941	11.585682	Fast Food Restaurant	Fri Apr 27 19:17:16 +0000 2012
4bc883f3af07a5931dfa802d	48.134221	11.550366	Fair	Fri Apr 27 19:25:19 +0000 2012
4d73a8e8946b6dcb32304f7a	48.139029	11.552714	Brewery	Fri Apr 27 19:25:21 +0000 2012
4b0674e2f964a520f4eb22e3	48.140547	11.555772	Train Station	Fri Apr 27 19:35:23 +0000 2012
4ade0cfcf964a520266a21e3	48.138786	11.579822	Burger Joint	Fri Apr 27 19:47:07 +0000 2012
4b5c9505f964a520e33729e3	48.130544	11.589692	Hotel	Fri Apr 27 23:19:16 +0000 2012
4d724a18d976236ac5030479	48.141602	11.556992	Home (private)	Fri Apr 27 23:51:26 +0000 2012
4c27a6dac11dc9b6f1f52a24	48.211843	11.559518	Home (private)	Sat Apr 28 02:21:53 +0000 2012
4b84d9d4f964a520ac4531e3	48.137048	11.576136	Caf	Sat Apr 28 06:57:32 +0000 2012
4c8f54d9ad70a143db8b900f	48.161628	11.563786	Food & Drink Shop	Sat Apr 28 06:59:29 +0000 2012
4ba26ffff964a520f1f837e3	48.129148	11.574354	Subway	Sat Apr 28 07:00:46 +0000 2012
4b4a0b00f964a520ce7826e3	48.130373	11.573773	Italian Restaurant	Sat Apr 28 07:01:46 +0000 2012
4b0aedd0f964a520332a23e3	48.161960	11.555090	General Entertainment	Sat Apr 28 07:36:27 +0000 2012
4c83917074d7b60cd1a98ad8	48.134642	11.572359	Synagogue	Sat Apr 28 07:40:08 +0000 2012
4b361a61f964a520293025e3	48.134699	11.567598	Caf	Sat Apr 28 07:55:27 +0000 2012
4b8b9b77f964a52029a432e3	48.133444	11.532490	Hotel	Sat Apr 28 07:56:06 +0000 2012
4f36480ee4b0fc67a7f09217	48.138480	11.444962	Grocery Store	Sat Apr 28 08:00:36 +0000 2012
4b58459af964a520635028e3	48.159676	11.583009	Caf	Sat Apr 28 08:02:02 +0000 2012
4ce38507c46e6dcb8a48d615	48.109294	11.286238	Automotive Shop	Sat Apr 28 08:02:45 +0000 2012
4b22832ef964a520144824e3	48.137038	11.565011	Music Store	Sat Apr 28 08:41:28 +0000 2012
4f927605e4b0f888dc6e4042	48.155061	11.414559	Garden	Sat Apr 28 08:42:13 +0000 2012
4bb4318ff187a5936afb13f8	48.133187	11.532962	Train Station	Sat Apr 28 08:49:33 +0000 2012
4b672603f964a520ca3d2be3	48.137005	11.563554	Indie Movie Theater	Sat Apr 28 08:50:32 +0000 2012
4d81d496f8056a3132839c48	48.147964	11.463633	Mall	Sat Apr 28 09:01:49 +0000 2012
4f1048b7e4b03856ef0da0bb	48.118425	11.586974	Home (private)	Sat Apr 28 09:07:09 +0000 2012
4ca0d153fee9b21aeb5ba245	48.134173	11.549707	Beer Garden	Sat Apr 28 09:20:18 +0000 2012
4da857891e72d9bb47432045	48.148460	11.462808	Ice Cream Shop	Sat Apr 28 09:30:29 +0000 2012
4ade0ca0f964a5202c6821e3	48.137658	11.579795	Beer Garden	Sat Apr 28 09:38:33 +0000 2012
4b8e6044f964a520af1f33e3	48.149331	11.459132	Post Office	Sat Apr 28 09:40:50 +0000 2012
4ade0ca0f964a5202c6821e3	48.137658	11.579795	Beer Garden	Sat Apr 28 09:42:19 +0000 2012
4f280ebbc2ee07489e299b47	48.140006	11.575845	Accessories Store	Sat Apr 28 09:47:23 +0000 2012
4e67b27d45dde0f9e28943d6	48.139126	11.561306	Clothing Store	Sat Apr 28 09:47:26 +0000 2012
4b1c0058f964a5207b0024e3	48.139251	11.577396	Coffee Shop	Sat Apr 28 09:55:58 +0000 2012
4ba4e2c3f964a52008bf38e3	48.139865	11.577711	Sculpture Garden	Sat Apr 28 10:02:29 +0000 2012
4f328ec5e4b040aeca78749d	48.136993	11.566339	Music School	Sat Apr 28 10:13:58 +0000 2012
4ade0d1ef964a520e16a21e3	48.136086	11.572659	Clothing Store	Sat Apr 28 10:28:12 +0000 2012
4e74c4f862e1263516183976	48.163553	11.564087	Grocery Store	Sat Apr 28 10:51:26 +0000 2012
4ade0d29f964a520216b21e3	48.218783	11.624662	Soccer Stadium	Sat Apr 28 10:53:51 +0000 2012
4bc70533af07a5930d5b7e2d	48.147008	11.570403	Light Rail	Sat Apr 28 10:58:01 +0000 2012
4b5e8ae8f964a5202a9229e3	48.070846	11.376482	Train Station	Sat Apr 28 10:58:23 +0000 2012
4b169d2af964a520f0ba23e3	48.131991	11.691899	Mall	Sat Apr 28 11:05:44 +0000 2012
4c597ccd6407d13ac73eb228	48.137723	11.567981	Board Shop	Sat Apr 28 11:08:59 +0000 2012
4e5395161fc72e1af109a48d	48.184116	11.534920	Home (private)	Sat Apr 28 11:14:06 +0000 2012
4ade0ccef964a520246921e3	48.137162	11.575377	Plaza	Sat Apr 28 11:14:45 +0000 2012
4b22832ef964a520144824e3	48.137038	11.565011	Music Store	Sat Apr 28 11:15:05 +0000 2012
4e3d951baeb73139a17b41e9	48.057190	11.523658	Professional & Other Places	Sat Apr 28 11:19:23 +0000 2012
4b0674e2f964a520f4eb22e3	48.140547	11.555772	Train Station	Sat Apr 28 11:27:21 +0000 2012
4b0ad1b6f964a520662823e3	48.136874	11.574547	Electronics Store	Sat Apr 28 11:27:27 +0000 2012
4ade0d29f964a520216b21e3	48.218783	11.624662	Soccer Stadium	Sat Apr 28 11:31:23 +0000 2012
4ade0d29f964a520216b21e3	48.218783	11.624662	Soccer Stadium	Sat Apr 28 11:32:49 +0000 2012
4b48f699f964a520b25f26e3	48.137139	11.575685	Train Station	Sat Apr 28 11:36:20 +0000 2012
4b4b9909f964a5207ea126e3	48.139668	11.559145	Fast Food Restaurant	Sat Apr 28 11:38:31 +0000 2012
4cac9d5944a8224bfaf83440	48.149123	11.580083	Bus Station	Sat Apr 28 11:42:23 +0000 2012
4e5395161fc72e1af109a48d	48.184116	11.534920	Home (private)	Sat Apr 28 11:56:05 +0000 2012
4b5ada02f964a52065d728e3	48.137096	11.574461	Sushi Restaurant	Sat Apr 28 11:56:43 +0000 2012
4b335a36f964a520d51825e3	48.134848	11.575170	German Restaurant	Sat Apr 28 12:05:15 +0000 2012
4f927605e4b0f888dc6e4042	48.155061	11.414559	Garden	Sat Apr 28 12:19:44 +0000 2012
4e53cd46c65bea7986d78503	48.125338	11.531256	Lake	Sat Apr 28 12:21:26 +0000 2012
4b86ad71f964a520b99531e3	48.149814	11.548626	Office	Sat Apr 28 12:24:33 +0000 2012
4ade0d27f964a520186b21e3	48.147448	11.580169	Library	Sat Apr 28 12:25:45 +0000 2012
4ade0d29f964a520216b21e3	48.218783	11.624662	Soccer Stadium	Sat Apr 28 12:35:31 +0000 2012
4f8c523be4b057e2831fd501	48.142878	11.548539	Post Office	Sat Apr 28 12:58:10 +0000 2012
4f326f91e4b0f41ae88f88fc	48.160424	11.573168	Caf	Sat Apr 28 13:14:35 +0000 2012
4f4f848de4b0e524814c6a04	48.131253	11.608112	Caf	Sat Apr 28 13:16:13 +0000 2012
4ade0d29f964a520216b21e3	48.218783	11.624662	Soccer Stadium	Sat Apr 28 13:18:50 +0000 2012
4c6ec458e6b7b1f7c78fad8e	48.171131	11.554321	Beer Garden	Sat Apr 28 13:25:16 +0000 2012
4bb1eb97f964a520ceaa3ce3	48.055782	11.600798	Grocery Store	Sat Apr 28 13:27:59 +0000 2012
4b7d9275f964a52079c72fe3	48.136962	11.574242	Beer Garden	Sat Apr 28 13:28:26 +0000 2012
4da98a0ffa8cc764971b88f3	48.180990	11.511605	Italian Restaurant	Sat Apr 28 13:40:17 +0000 2012
4c7cca12aa3ba093ee9dab74	48.152420	11.592264	Restaurant	Sat Apr 28 13:41:00 +0000 2012
4b7dc24cf964a520dcd22fe3	48.180936	11.512298	German Restaurant	Sat Apr 28 13:46:40 +0000 2012
4eba80550aaf8d2e25e64de4	48.099615	11.652860	Miscellaneous Shop	Sat Apr 28 13:57:51 +0000 2012
4c597ccd6407d13ac73eb228	48.137723	11.567981	Board Shop	Sat Apr 28 14:06:37 +0000 2012
4da02c75a77d816eb9851209	48.138565	11.566883	Caf	Sat Apr 28 14:09:22 +0000 2012
4f493492e4b0e4755db4ee87	48.275636	11.567296	Rest Area	Sat Apr 28 14:25:55 +0000 2012
4e7f4755f5b97a346f1fafd6	48.129369	11.578310	Home (private)	Sat Apr 28 14:33:43 +0000 2012
4ade0cd3f964a520446921e3	48.131669	11.549850	Field	Sat Apr 28 14:35:02 +0000 2012
4deb4386b0fb8293f7eae0cf	48.126797	11.547485	Skate Park	Sat Apr 28 14:35:28 +0000 2012
4bd5743f29eb9c749b4793e1	48.135180	11.570012	Coffee Shop	Sat Apr 28 14:40:34 +0000 2012
4f1048b7e4b03856ef0da0bb	48.118425	11.586974	Home (private)	Sat Apr 28 14:42:18 +0000 2012
4bd5743f29eb9c749b4793e1	48.135180	11.570012	Coffee Shop	Sat Apr 28 14:49:00 +0000 2012
4eb3cec32c5b5314199732dd	48.164814	11.610730	Office	Sat Apr 28 14:49:40 +0000 2012
4be6c45d2468c928c8a60143	48.170650	11.567821	German Restaurant	Sat Apr 28 14:50:37 +0000 2012
4dc1a63f45dd472e9b7cc7e0	48.133237	11.550097	Brewery	Sat Apr 28 14:55:01 +0000 2012
4dbe865b0cb691071cd13479	48.142303	11.554382	Light Rail	Sat Apr 28 15:03:23 +0000 2012
4b8aab7bf964a520c67832e3	48.153089	11.532769	Gastropub	Sat Apr 28 15:07:12 +0000 2012
4ade0ca8f964a520596821e3	48.160554	11.598349	Beer Garden	Sat Apr 28 15:11:33 +0000 2012
4ade0ca4f964a520436821e3	48.130240	11.605129	Cocktail Bar	Sat Apr 28 15:33:53 +0000 2012
4db9a6da93a0f369e873c28a	48.131323	11.562412	Caf	Sat Apr 28 15:37:15 +0000 2012
4f1048b7e4b03856ef0da0bb	48.118425	11.586974	Home (private)	Sat Apr 28 15:40:54 +0000 2012
4f1048b7e4b03856ef0da0bb	48.118425	11.586974	Home (private)	Sat Apr 28 16:11:49 +0000 2012
4c9d06da0313370439e15ad5	48.159679	11.585571	Bar	Sat Apr 28 16:19:22 +0000 2012
4afc9501f964a5201b2422e3	48.141112	11.576314	Pizza Place	Sat Apr 28 16:20:11 +0000 2012
4ade0ccef964a520246921e3	48.137162	11.575377	Plaza	Sat Apr 28 16:25:07 +0000 2012
4bd472576f649521ea516dec	48.157626	11.593081	Field	Sat Apr 28 16:34:16 +0000 2012
4da9740b6e81162ae7bce73e	48.178936	11.631356	Clothing Store	Sat Apr 28 16:56:56 +0000 2012
4c34a327ed37a593882d6f03	48.139914	11.534788	Light Rail	Sat Apr 28 16:58:53 +0000 2012
4b8a656bf964a520396b32e3	48.185798	11.620236	Beer Garden	Sat Apr 28 17:01:50 +0000 2012
4dc3a831c65b89d3ca40cace	48.166376	11.537231	Light Rail	Sat Apr 28 17:03:18 +0000 2012
4c431a17cc410f471faead61	48.127200	11.576908	Bridge	Sat Apr 28 17:16:50 +0000 2012
4b8a656bf964a520396b32e3	48.185798	11.620236	Beer Garden	Sat Apr 28 17:17:09 +0000 2012
4c431a17cc410f471faead61	48.127200	11.576908	Bridge	Sat Apr 28 17:17:29 +0000 2012
4c9a7f6c80958cfa296743d4	48.107826	11.572890	Hotel	Sat Apr 28 17:22:18 +0000 2012
4ade0cc6f964a520fc6821e3	48.138317	11.577990	Monument / Landmark	Sat Apr 28 17:36:32 +0000 2012
4d3efaca557d6dcbc91a5444	48.138515	11.577508	German Restaurant	Sat Apr 28 17:36:52 +0000 2012
4e68a080483bc776307dc4f9	48.162345	11.587029	Mexican Restaurant	Sat Apr 28 17:37:11 +0000 2012
4b3c95daf964a520588525e3	48.139189	11.566133	Video Game Store	Sat Apr 28 17:39:10 +0000 2012
4e81f01577c8766a385ed6d7	48.126058	11.524980	Basketball Stadium	Sat Apr 28 17:44:33 +0000 2012
4b0fde60f964a520ac6523e3	48.127802	11.604223	Train Station	Sat Apr 28 17:46:52 +0000 2012
4d446663c3e5f04db90a9a20	48.136135	11.586951	French Restaurant	Sat Apr 28 17:48:24 +0000 2012
4db86d650cb6ddfae420b1f6	48.131909	11.543779	German Restaurant	Sat Apr 28 18:07:27 +0000 2012
4d1e24578629224b38b5ff86	48.135824	11.555895	Chinese Restaurant	Sat Apr 28 18:10:25 +0000 2012
4d1e24578629224b38b5ff86	48.135824	11.555895	Chinese Restaurant	Sat Apr 28 18:11:48 +0000 2012
4b6dcecdf964a520c3912ce3	48.137376	11.575786	German Restaurant	Sat Apr 28 18:11:48 +0000 2012
4b0e3632f964a520fc5523e3	48.143855	11.578528	Bar	Sat Apr 28 18:24:07 +0000 2012
4f48e94fe4b0c839601ff5c9	48.142593	11.577668	Plaza	Sat Apr 28 18:34:59 +0000 2012
4d348eb172a8b1f73794b1d0	48.139196	11.565191	Mall	Sat Apr 28 18:47:45 +0000 2012
4c2b20ca8ef52d7f53d630ba	48.222025	11.667416	Greek Restaurant	Sat Apr 28 19:02:29 +0000 2012
4b445354f964a520dcf325e3	48.140792	11.581546	Lounge	Sat Apr 28 19:13:37 +0000 2012
4d6e0f51383637049520a2d0	48.139461	11.651523	Office	Sat Apr 28 19:17:21 +0000 2012
4c001a04daf9c9b60e46fbef	48.128833	11.575084	Chinese Restaurant	Sat Apr 28 19:17:49 +0000 2012
4dfa19dd14959516a963cb90	48.109099	11.646852	Bus Station	Sat Apr 28 19:19:13 +0000 2012
4b0674e2f964a520f4eb22e3	48.140547	11.555772	Train Station	Sat Apr 28 19:21:17 +0000 2012
4c431a17cc410f471faead61	48.127200	11.576908	Bridge	Sat Apr 28 19:38:33 +0000 2012
4c277e403703d13a280aa736	48.126670	11.576478	Beach	Sat Apr 28 20:13:48 +0000 2012
4c4ae314bad7a593a9640eab	48.151751	11.577525	Caf	Sat Apr 28 20:20:58 +0000 2012
4c10eb66ce57c928c09182d2	48.160783	11.583012	Ice Cream Shop	Sat Apr 28 20:40:40 +0000 2012
4b2002c1f964a5201a2c24e3	48.149694	11.564816	Bar	Sat Apr 28 20:43:52 +0000 2012
4af2aa07f964a52030e821e3	48.163165	11.569129	Italian Restaurant	Sat Apr 28 20:55:52 +0000 2012
4b4b9909f964a5207ea126e3	48.139668	11.559145	Fast Food Restaurant	Sat Apr 28 21:02:59 +0000 2012
4ade0cb2f964a520936821e3	48.124436	11.607345	Nightclub	Sat Apr 28 21:06:37 +0000 2012
4ade0ca2f964a5203a6821e3	48.155549	11.535013	Italian Restaurant	Sat Apr 28 21:11:23 +0000 2012
4b0b00d9f964a520672b23e3	48.131411	11.591220	Restaurant	Sat Apr 28 21:20:08 +0000 2012
4c27a6dac11dc9b6f1f52a24	48.211843	11.559518	Home (private)	Sat Apr 28 21:30:07 +0000 2012
4f9c7ca9e4b060642fa6008b	48.136871	11.561831	Caf	Sat Apr 28 23:26:44 +0000 2012
4b7b9afdf964a5207c682fe3	48.139431	11.563697	Bar	Sun Apr 29 00:02:32 +0000 2012
4c51de5994790f471ae5c4a1	48.137663	11.552088	Caf	Sun Apr 29 00:09:05 +0000 2012
4cfa966cee9cb60cf1368bad	48.130111	11.573460	Pizza Place	Sun Apr 29 00:13:11 +0000 2012
4d724a18d976236ac5030479	48.141602	11.556992	Home (private)	Sun Apr 29 03:11:09 +0000 2012
4e7cae7a88777c30773203e4	48.129369	11.578310	Home (private)	Sun Apr 29 04:30:24 +0000 2012
