auslastung	timestamp
45	8/17/2016 23:14
44	8/17/2016 23:16
43	8/17/2016 23:26
42	8/17/2016 23:28
41	8/17/2016 23:30
40	8/17/2016 23:59
39	8/18/2016 0:20
40	8/18/2016 1:34
39	8/18/2016 1:44
40	8/18/2016 2:15
39	8/18/2016 2:23
40	8/18/2016 5:58
39	8/18/2016 5:59
40	8/18/2016 6:20
39	8/18/2016 6:23
40	8/18/2016 6:23
41	8/18/2016 6:28
42	8/18/2016 6:39
43	8/18/2016 6:43
44	8/18/2016 6:44
45	8/18/2016 6:45
44	8/18/2016 6:46
43	8/18/2016 6:47
44	8/18/2016 6:54
45	8/18/2016 7:01
46	8/18/2016 7:07
47	8/18/2016 7:10
49	8/18/2016 7:15
50	8/18/2016 7:16
53	8/18/2016 7:19
56	8/18/2016 7:22
58	8/18/2016 7:25
59	8/18/2016 7:28
60	8/18/2016 7:31
61	8/18/2016 7:33
62	8/18/2016 7:34
63	8/18/2016 7:36
65	8/18/2016 7:42
67	8/18/2016 7:43
68	8/18/2016 7:47
69	8/18/2016 7:47
68	8/18/2016 7:53
70	8/18/2016 7:55
71	8/18/2016 7:56
72	8/18/2016 7:58
74	8/18/2016 7:59
75	8/18/2016 7:59
77	8/18/2016 8:00
79	8/18/2016 8:01
82	8/18/2016 8:02
84	8/18/2016 8:10
85	8/18/2016 8:11
86	8/18/2016 8:12
88	8/18/2016 8:15
87	8/18/2016 8:16
89	8/18/2016 8:18
90	8/18/2016 8:19
93	8/18/2016 8:20
96	8/18/2016 8:22
97	8/18/2016 8:23
98	8/18/2016 8:26
99	8/18/2016 8:26
101	8/18/2016 8:27
104	8/18/2016 8:29
106	8/18/2016 8:30
107	8/18/2016 8:32
108	8/18/2016 8:33
110	8/18/2016 8:34
111	8/18/2016 8:35
112	8/18/2016 8:36
113	8/18/2016 8:36
114	8/18/2016 8:41
115	8/18/2016 8:42
116	8/18/2016 8:43
117	8/18/2016 8:45
118	8/18/2016 8:48
119	8/18/2016 8:49
120	8/18/2016 8:51
121	8/18/2016 8:51
122	8/18/2016 8:52
123	8/18/2016 8:54
124	8/18/2016 8:54
125	8/18/2016 8:56
126	8/18/2016 8:57
127	8/18/2016 8:58
132	8/18/2016 9:00
134	8/18/2016 9:02
133	8/18/2016 9:06
134	8/18/2016 9:08
135	8/18/2016 9:11
137	8/18/2016 9:12
139	8/18/2016 9:15
140	8/18/2016 9:16
141	8/18/2016 9:21
142	8/18/2016 9:23
143	8/18/2016 9:24
144	8/18/2016 9:28
146	8/18/2016 9:29
147	8/18/2016 9:31
149	8/18/2016 9:34
150	8/18/2016 9:38
151	8/18/2016 9:39
152	8/18/2016 9:42
151	8/18/2016 9:43
152	8/18/2016 9:45
153	8/18/2016 9:46
154	8/18/2016 9:49
155	8/18/2016 9:51
154	8/18/2016 9:52
155	8/18/2016 9:52
154	8/18/2016 9:54
153	8/18/2016 9:55
154	8/18/2016 9:59
155	8/18/2016 10:01
156	8/18/2016 10:10
157	8/18/2016 10:14
158	8/18/2016 10:24
159	8/18/2016 10:28
161	8/18/2016 10:30
162	8/18/2016 10:34
161	8/18/2016 10:39
162	8/18/2016 10:42
163	8/18/2016 10:51
162	8/18/2016 11:00
163	8/18/2016 11:03
164	8/18/2016 11:07
165	8/18/2016 11:09
166	8/18/2016 11:11
167	8/18/2016 11:12
166	8/18/2016 11:13
168	8/18/2016 11:20
169	8/18/2016 11:22
170	8/18/2016 11:28
171	8/18/2016 11:35
172	8/18/2016 11:36
171	8/18/2016 11:41
172	8/18/2016 11:42
173	8/18/2016 11:49
170	8/18/2016 11:51
169	8/18/2016 11:53
170	8/18/2016 12:00
169	8/18/2016 12:02
170	8/18/2016 12:08
169	8/18/2016 12:11
167	8/18/2016 12:11
166	8/18/2016 12:12
167	8/18/2016 12:13
168	8/18/2016 12:21
169	8/18/2016 12:26
170	8/18/2016 12:34
171	8/18/2016 12:40
172	8/18/2016 12:43
173	8/18/2016 12:45
174	8/18/2016 12:48
172	8/18/2016 12:51
173	8/18/2016 12:54
174	8/18/2016 12:55
175	8/18/2016 12:56
176	8/18/2016 12:59
175	8/18/2016 13:01
174	8/18/2016 13:03
173	8/18/2016 13:05
174	8/18/2016 13:11
173	8/18/2016 13:20
172	8/18/2016 13:22
173	8/18/2016 13:38
172	8/18/2016 13:43
171	8/18/2016 13:48
172	8/18/2016 13:52
171	8/18/2016 13:54
172	8/18/2016 13:59
170	8/18/2016 14:03
172	8/18/2016 14:08
175	8/18/2016 14:09
176	8/18/2016 14:15
177	8/18/2016 14:17
175	8/18/2016 14:20
177	8/18/2016 14:24
176	8/18/2016 14:26
178	8/18/2016 14:30
177	8/18/2016 14:31
176	8/18/2016 14:34
176	8/18/2016 14:40
175	8/18/2016 14:42
173	8/18/2016 14:43
174	8/18/2016 14:49
174	8/18/2016 14:50
138	8/18/2016 14:52
135	8/18/2016 14:52
136	8/18/2016 14:53
137	8/18/2016 14:54
138	8/18/2016 14:55
138	8/18/2016 15:02
136	8/18/2016 15:03
135	8/18/2016 15:07
134	8/18/2016 15:10
133	8/18/2016 15:13
134	8/18/2016 15:17
133	8/18/2016 15:18
132	8/18/2016 15:19
130	8/18/2016 15:21
131	8/18/2016 15:23
130	8/18/2016 15:30
127	8/18/2016 15:31
126	8/18/2016 15:31
127	8/18/2016 15:35
126	8/18/2016 15:38
127	8/18/2016 15:39
128	8/18/2016 15:44
126	8/18/2016 15:46
125	8/18/2016 15:47
126	8/18/2016 15:49
127	8/18/2016 15:50
126	8/18/2016 15:51
127	8/18/2016 15:54
126	8/18/2016 15:58
125	8/18/2016 15:59
124	8/18/2016 16:03
123	8/18/2016 16:04
122	8/18/2016 16:09
121	8/18/2016 16:13
120	8/18/2016 16:14
121	8/18/2016 16:17
122	8/18/2016 16:18
123	8/18/2016 16:21
122	8/18/2016 16:22
121	8/18/2016 16:23
119	8/18/2016 16:28
117	8/18/2016 16:31
118	8/18/2016 16:32
117	8/18/2016 16:33
118	8/18/2016 16:34
117	8/18/2016 16:39
114	8/18/2016 16:41
113	8/18/2016 16:45
111	8/18/2016 16:46
112	8/18/2016 16:52
113	8/18/2016 16:53
112	8/18/2016 16:53
111	8/18/2016 16:55
110	8/18/2016 16:58
109	8/18/2016 16:59
107	8/18/2016 17:01
106	8/18/2016 17:02
105	8/18/2016 17:07
104	8/18/2016 17:09
102	8/18/2016 17:14
99	8/18/2016 17:21
96	8/18/2016 17:27
95	8/18/2016 17:28
93	8/18/2016 17:29
94	8/18/2016 17:31
92	8/18/2016 17:34
89	8/18/2016 17:35
88	8/18/2016 17:39
85	8/18/2016 17:47
84	8/18/2016 17:49
82	8/18/2016 17:54
80	8/18/2016 17:56
79	8/18/2016 17:56
79	8/18/2016 17:57
80	8/18/2016 17:58
79	8/18/2016 18:00
77	8/18/2016 18:02
76	8/18/2016 18:02
73	8/18/2016 18:10
71	8/18/2016 18:10
70	8/18/2016 18:11
67	8/18/2016 18:12
66	8/18/2016 18:16
65	8/18/2016 18:18
64	8/18/2016 18:19
63	8/18/2016 18:22
61	8/18/2016 18:24
59	8/18/2016 18:26
58	8/18/2016 18:30
57	8/18/2016 18:32
55	8/18/2016 18:38
54	8/18/2016 18:41
55	8/18/2016 18:47
51	8/18/2016 18:51
48	8/18/2016 18:56
47	8/18/2016 18:58
46	8/18/2016 18:59
45	8/18/2016 19:01
44	8/18/2016 19:03
45	8/18/2016 19:07
44	8/18/2016 19:09
41	8/18/2016 19:10
43	8/18/2016 19:14
41	8/18/2016 19:15
38	8/18/2016 19:16
37	8/18/2016 19:16
36	8/18/2016 19:22
35	8/18/2016 19:22
34	8/18/2016 19:25
35	8/18/2016 19:27
33	8/18/2016 19:29
34	8/18/2016 19:33
33	8/18/2016 19:34
32	8/18/2016 19:35
31	8/18/2016 19:36
30	8/18/2016 19:46
31	8/18/2016 19:48
30	8/18/2016 19:50
32	8/18/2016 19:51
31	8/18/2016 19:52
32	8/18/2016 19:57
31	8/18/2016 20:00
30	8/18/2016 20:00
32	8/18/2016 20:08
31	8/18/2016 20:11
30	8/18/2016 20:12
31	8/18/2016 20:14
30	8/18/2016 20:15
31	8/18/2016 20:18
30	8/18/2016 20:20
29	8/18/2016 20:22
28	8/18/2016 20:30
29	8/18/2016 20:31
28	8/18/2016 20:32
27	8/18/2016 20:54
26	8/18/2016 21:00
24	8/18/2016 21:07
22	8/18/2016 21:09
21	8/18/2016 21:20
20	8/18/2016 21:39
19	8/18/2016 21:42
17	8/18/2016 21:48
16	8/18/2016 21:50
15	8/18/2016 21:54
14	8/18/2016 22:00
13	8/18/2016 22:06
12	8/18/2016 22:10
11	8/18/2016 22:10
10	8/18/2016 22:20
12	8/18/2016 22:33
11	8/18/2016 22:40
12	8/18/2016 22:42
11	8/18/2016 22:45
10	8/18/2016 22:49
11	8/18/2016 22:55
10	8/18/2016 23:01
9	8/18/2016 23:09
8	8/18/2016 23:10
7	8/18/2016 23:11
8	8/18/2016 23:36
5	8/18/2016 23:49
4	8/18/2016 23:53
6	8/18/2016 23:55
5	8/19/2016 0:58
4	8/19/2016 0:58
5	8/19/2016 1:02
4	8/19/2016 1:10
3	8/19/2016 1:12
2	8/19/2016 1:41
3	8/19/2016 1:57
4	8/19/2016 2:00
3	8/19/2016 2:01
2	8/19/2016 2:09
1	8/19/2016 3:02
0	8/19/2016 5:44
1	8/19/2016 5:55
2	8/19/2016 5:59
3	8/19/2016 6:15
4	8/19/2016 6:21
3	8/19/2016 6:22
4	8/19/2016 6:27
5	8/19/2016 6:45
6	8/19/2016 7:02
7	8/19/2016 7:03
8	8/19/2016 7:08
10	8/19/2016 7:14
11	8/19/2016 7:17
12	8/19/2016 7:18
13	8/19/2016 7:22
15	8/19/2016 7:23
17	8/19/2016 7:25
18	8/19/2016 7:32
19	8/19/2016 7:35
20	8/19/2016 7:37
21	8/19/2016 7:38
22	8/19/2016 7:39
23	8/19/2016 7:40
24	8/19/2016 7:45
25	8/19/2016 7:47
26	8/19/2016 7:48
27	8/19/2016 7:51
28	8/19/2016 7:52
30	8/19/2016 7:55
29	8/19/2016 7:56
30	8/19/2016 8:00
31	8/19/2016 8:04
32	8/19/2016 8:06
33	8/19/2016 8:08
35	8/19/2016 8:09
37	8/19/2016 8:12
38	8/19/2016 8:13
39	8/19/2016 8:16
40	8/19/2016 8:19
42	8/19/2016 8:20
43	8/19/2016 8:21
44	8/19/2016 8:22
45	8/19/2016 8:22
48	8/19/2016 8:24
47	8/19/2016 8:25
48	8/19/2016 8:26
50	8/19/2016 8:27
51	8/19/2016 8:28
54	8/19/2016 8:29
55	8/19/2016 8:31
56	8/19/2016 8:34
57	8/19/2016 8:36
58	8/19/2016 8:37
60	8/19/2016 8:39
61	8/19/2016 8:41
62	8/19/2016 8:43
63	8/19/2016 8:45
64	8/19/2016 8:47
65	8/19/2016 8:47
66	8/19/2016 8:50
68	8/19/2016 8:52
70	8/19/2016 8:54
71	8/19/2016 8:54
70	8/19/2016 8:55
73	8/19/2016 8:57
74	8/19/2016 9:01
73	8/19/2016 9:08
74	8/19/2016 9:11
75	8/19/2016 9:12
73	8/19/2016 9:16
75	8/19/2016 9:20
76	8/19/2016 9:21
77	8/19/2016 9:23
77	8/19/2016 9:25
78	8/19/2016 9:25
77	8/19/2016 9:28
78	8/19/2016 9:30
79	8/19/2016 9:31
80	8/19/2016 9:37
79	8/19/2016 9:38
80	8/19/2016 9:39
81	8/19/2016 9:44
82	8/19/2016 9:48
83	8/19/2016 9:51
85	8/19/2016 9:53
88	8/19/2016 9:54
88	8/19/2016 10:00
87	8/19/2016 10:01
85	8/19/2016 10:03
87	8/19/2016 10:03
87	8/19/2016 10:04
87	8/19/2016 10:04
87	8/19/2016 10:04
88	8/19/2016 10:06
89	8/19/2016 10:08
90	8/19/2016 10:10
89	8/19/2016 10:13
88	8/19/2016 10:16
89	8/19/2016 10:20
90	8/19/2016 10:21
92	8/19/2016 10:22
120	8/19/2016 13:04
119	8/19/2016 13:09
118	8/19/2016 13:10
117	8/19/2016 13:12
116	8/19/2016 13:20
115	8/19/2016 13:20
114	8/19/2016 13:23
-61	8/19/2016 13:36
0	8/19/2016 13:39
113	8/19/2016 13:48
-61	8/19/2016 13:48
0	8/19/2016 13:52
0	8/19/2016 13:53
-61	8/19/2016 13:54
113	8/19/2016 13:58
114	8/19/2016 14:02
113	8/19/2016 14:04
114	8/19/2016 14:05
113	8/19/2016 14:07
112	8/19/2016 14:08
111	8/19/2016 14:12
110	8/19/2016 14:17
108	8/19/2016 14:21
109	8/19/2016 14:28
107	8/19/2016 14:36
106	8/19/2016 14:36
105	8/19/2016 14:38
106	8/19/2016 14:40
105	8/19/2016 14:44
106	8/19/2016 14:48
104	8/19/2016 14:52
103	8/19/2016 14:53
102	8/19/2016 14:57
101	8/19/2016 14:58
100	8/19/2016 15:00
103	8/19/2016 15:02
102	8/19/2016 15:04
101	8/19/2016 15:06
102	8/19/2016 15:09
101	8/19/2016 15:11
102	8/19/2016 15:14
103	8/19/2016 15:22
100	8/19/2016 15:23
101	8/19/2016 15:26
102	8/19/2016 15:29
101	8/19/2016 15:31
102	8/19/2016 15:39
104	8/19/2016 15:41
103	8/19/2016 15:43
104	8/19/2016 15:44
105	8/19/2016 15:48
106	8/19/2016 15:50
107	8/19/2016 15:51
106	8/19/2016 15:52
107	8/19/2016 15:59
105	8/19/2016 16:00
104	8/19/2016 16:02
102	8/19/2016 16:03
101	8/19/2016 16:05
99	8/19/2016 16:10
97	8/19/2016 16:13
98	8/19/2016 16:17
97	8/19/2016 16:20
96	8/19/2016 16:21
97	8/19/2016 16:22
96	8/19/2016 16:24
92	8/19/2016 16:31
90	8/19/2016 16:36
86	8/19/2016 16:40
85	8/19/2016 16:41
86	8/19/2016 16:48
84	8/19/2016 16:52
83	8/19/2016 16:53
82	8/19/2016 16:57
83	8/19/2016 17:00
81	8/19/2016 17:01
78	8/19/2016 17:02
77	8/19/2016 17:03
78	8/19/2016 17:04
77	8/19/2016 17:09
75	8/19/2016 17:10
74	8/19/2016 17:12
73	8/19/2016 17:12
72	8/19/2016 17:13
73	8/19/2016 17:18
74	8/19/2016 17:19
76	8/19/2016 17:20
75	8/19/2016 17:22
74	8/19/2016 17:26
75	8/19/2016 17:29
76	8/19/2016 17:30
75	8/19/2016 17:31
74	8/19/2016 17:32
72	8/19/2016 17:40
73	8/19/2016 17:47
72	8/19/2016 17:50
69	8/19/2016 17:53
68	8/19/2016 17:55
66	8/19/2016 17:57
65	8/19/2016 18:01
64	8/19/2016 18:03
63	8/19/2016 18:06
62	8/19/2016 18:11
61	8/19/2016 18:12
60	8/19/2016 18:14
61	8/19/2016 18:16
60	8/19/2016 18:18
59	8/19/2016 18:20
58	8/19/2016 18:23
60	8/19/2016 18:28
59	8/19/2016 18:29
58	8/19/2016 18:30
57	8/19/2016 18:32
56	8/19/2016 18:35
53	8/19/2016 18:42
52	8/19/2016 18:46
53	8/19/2016 18:48
52	8/19/2016 18:49
51	8/19/2016 18:50
50	8/19/2016 18:57
48	8/19/2016 19:01
45	8/19/2016 19:10
46	8/19/2016 19:13
47	8/19/2016 19:25
45	8/19/2016 19:29
43	8/19/2016 19:30
44	8/19/2016 19:31
43	8/19/2016 19:32
42	8/19/2016 19:40
43	8/19/2016 19:48
41	8/19/2016 19:49
40	8/19/2016 20:02
41	8/19/2016 20:21
39	8/19/2016 20:22
38	8/19/2016 20:24
37	8/19/2016 20:31
38	8/19/2016 20:34
39	8/19/2016 20:36
38	8/19/2016 20:38
37	8/19/2016 20:39
38	8/19/2016 20:41
37	8/19/2016 20:42
36	8/19/2016 20:46
37	8/19/2016 20:51
36	8/19/2016 21:02
37	8/19/2016 21:08
36	8/19/2016 21:15
37	8/19/2016 21:21
36	8/19/2016 21:30
37	8/19/2016 21:31
36	8/19/2016 21:38
37	8/19/2016 21:51
36	8/19/2016 21:52
35	8/19/2016 21:54
34	8/19/2016 21:57
33	8/19/2016 22:18
34	8/19/2016 22:22
33	8/19/2016 22:39
32	8/19/2016 23:05
31	8/19/2016 23:19
29	8/19/2016 23:30
30	8/19/2016 23:40
31	8/19/2016 23:53
29	8/19/2016 23:54
28	8/20/2016 0:03
29	8/20/2016 0:04
30	8/20/2016 0:05
29	8/20/2016 0:16
26	8/20/2016 0:19
27	8/20/2016 0:27
26	8/20/2016 0:29
27	8/20/2016 0:59
26	8/20/2016 1:00
25	8/20/2016 1:01
24	8/20/2016 1:10
23	8/20/2016 1:33
25	8/20/2016 2:04
24	8/20/2016 2:07
23	8/20/2016 3:33
22	8/20/2016 3:43
22	8/20/2016 3:59
22	8/20/2016 3:59
21	8/20/2016 4:48
22	8/20/2016 4:52
21	8/20/2016 4:54
22	8/20/2016 7:13
23	8/20/2016 7:14
22	8/20/2016 7:17
23	8/20/2016 8:03
24	8/20/2016 8:48
26	8/20/2016 8:57
27	8/20/2016 9:04
28	8/20/2016 9:26
29	8/20/2016 9:47
30	8/20/2016 9:49
31	8/20/2016 9:53
32	8/20/2016 10:06
33	8/20/2016 10:13
34	8/20/2016 10:18
35	8/20/2016 10:18
34	8/20/2016 10:20
35	8/20/2016 10:23
36	8/20/2016 10:27
37	8/20/2016 10:28
38	8/20/2016 10:35
39	8/20/2016 10:36
41	8/20/2016 10:38
42	8/20/2016 10:52
41	8/20/2016 10:56
42	8/20/2016 10:59
44	8/20/2016 11:12
46	8/20/2016 11:15
45	8/20/2016 11:16
46	8/20/2016 11:20
47	8/20/2016 11:27
48	8/20/2016 11:30
47	8/20/2016 11:40
48	8/20/2016 11:51
49	8/20/2016 11:54
48	8/20/2016 11:54
49	8/20/2016 11:56
51	8/20/2016 12:07
52	8/20/2016 12:08
50	8/20/2016 12:09
49	8/20/2016 12:10
51	8/20/2016 12:20
52	8/20/2016 12:21
53	8/20/2016 12:23
52	8/20/2016 12:32
53	8/20/2016 12:36
52	8/20/2016 12:39
53	8/20/2016 12:55
54	8/20/2016 12:57
55	8/20/2016 13:02
56	8/20/2016 13:07
55	8/20/2016 13:10
54	8/20/2016 13:19
55	8/20/2016 13:21
56	8/20/2016 13:22
57	8/20/2016 13:25
59	8/20/2016 13:41
60	8/20/2016 13:44
59	8/20/2016 13:45
57	8/20/2016 13:51
58	8/20/2016 13:57
59	8/20/2016 13:59
58	8/20/2016 14:09
59	8/20/2016 14:14
61	8/20/2016 14:24
62	8/20/2016 14:25
63	8/20/2016 14:28
64	8/20/2016 14:32
63	8/20/2016 14:43
64	8/20/2016 14:45
65	8/20/2016 14:47
64	8/20/2016 14:52
63	8/20/2016 14:59
64	8/20/2016 15:01
63	8/20/2016 15:03
64	8/20/2016 15:05
65	8/20/2016 15:10
64	8/20/2016 15:11
65	8/20/2016 15:12
64	8/20/2016 15:20
63	8/20/2016 15:21
64	8/20/2016 15:26
62	8/20/2016 15:31
63	8/20/2016 15:33
62	8/20/2016 15:54
61	8/20/2016 15:59
62	8/20/2016 16:03
62	8/20/2016 16:06
61	8/20/2016 16:09
62	8/20/2016 16:11
61	8/20/2016 16:12
62	8/20/2016 16:14
63	8/20/2016 16:15
64	8/20/2016 16:18
63	8/20/2016 16:20
62	8/20/2016 16:21
61	8/20/2016 16:23
60	8/20/2016 16:29
59	8/20/2016 16:40
58	8/20/2016 16:43
59	8/20/2016 16:50
60	8/20/2016 17:00
59	8/20/2016 17:08
61	8/20/2016 17:09
58	8/20/2016 17:12
57	8/20/2016 17:13
57	8/20/2016 17:19
58	8/20/2016 17:21
59	8/20/2016 17:28
58	8/20/2016 17:35
59	8/20/2016 17:36
58	8/20/2016 17:37
57	8/20/2016 17:38
56	8/20/2016 17:48
55	8/20/2016 17:50
54	8/20/2016 17:51
53	8/20/2016 18:00
54	8/20/2016 18:15
52	8/20/2016 18:21
53	8/20/2016 18:22
51	8/20/2016 18:29
52	8/20/2016 18:31
51	8/20/2016 18:32
52	8/20/2016 18:45
53	8/20/2016 18:48
52	8/20/2016 18:50
51	8/20/2016 18:50
50	8/20/2016 18:59
49	8/20/2016 19:00
50	8/20/2016 19:03
51	8/20/2016 19:07
50	8/20/2016 19:08
49	8/20/2016 19:15
48	8/20/2016 19:20
47	8/20/2016 19:23
48	8/20/2016 19:32
47	8/20/2016 19:34
46	8/20/2016 19:39
45	8/20/2016 19:40
46	8/20/2016 19:43
47	8/20/2016 19:45
46	8/20/2016 19:49
45	8/20/2016 19:59
44	8/20/2016 20:10
43	8/20/2016 20:13
42	8/20/2016 20:19
41	8/20/2016 20:21
40	8/20/2016 20:39
41	8/20/2016 20:44
42	8/20/2016 20:45
41	8/20/2016 20:48
40	8/20/2016 20:49
39	8/20/2016 20:51
40	8/20/2016 20:54
39	8/20/2016 21:00
38	8/20/2016 21:10
37	8/20/2016 21:30
36	8/20/2016 21:59
35	8/20/2016 22:31
33	8/20/2016 22:32
34	8/20/2016 22:34
33	8/20/2016 22:41
32	8/20/2016 22:59
33	8/20/2016 23:00
31	8/20/2016 23:01
30	8/20/2016 23:02
29	8/20/2016 23:10
28	8/20/2016 23:11
27	8/20/2016 23:15
26	8/20/2016 23:48
25	8/21/2016 0:58
24	8/21/2016 0:59
25	8/21/2016 1:06
26	8/21/2016 1:08
24	8/21/2016 1:17
23	8/21/2016 1:17
24	8/21/2016 1:28
23	8/21/2016 1:31
24	8/21/2016 3:46
23	8/21/2016 4:16
22	8/21/2016 4:48
25	8/21/2016 9:26
23	8/21/2016 9:43
24	8/21/2016 11:08
23	8/21/2016 11:17
24	8/21/2016 11:31
23	8/21/2016 11:32
24	8/21/2016 12:19
25	8/21/2016 12:21
26	8/21/2016 12:32
28	8/21/2016 12:52
27	8/21/2016 12:54
26	8/21/2016 13:15
27	8/21/2016 13:21
28	8/21/2016 13:30
29	8/21/2016 13:38
28	8/21/2016 13:47
29	8/21/2016 14:07
30	8/21/2016 14:17
31	8/21/2016 14:39
32	8/21/2016 14:48
33	8/21/2016 15:02
32	8/21/2016 15:05
31	8/21/2016 15:06
32	8/21/2016 15:08
33	8/21/2016 15:53
32	8/21/2016 15:56
33	8/21/2016 16:04
31	8/21/2016 16:06
30	8/21/2016 16:19
29	8/21/2016 16:21
30	8/21/2016 16:35
28	8/21/2016 16:38
29	8/21/2016 16:46
30	8/21/2016 17:08
29	8/21/2016 17:10
30	8/21/2016 17:18
31	8/21/2016 17:29
30	8/21/2016 17:31
28	8/21/2016 17:32
30	8/21/2016 17:49
29	8/21/2016 17:51
28	8/21/2016 17:53
29	8/21/2016 17:57
28	8/21/2016 18:13
27	8/21/2016 18:19
26	8/21/2016 18:20
27	8/21/2016 18:23
28	8/21/2016 18:38
29	8/21/2016 18:45
30	8/21/2016 18:55
29	8/21/2016 19:02
30	8/21/2016 19:04
29	8/21/2016 19:09
27	8/21/2016 19:13
26	8/21/2016 19:18
25	8/21/2016 19:28
24	8/21/2016 19:30
23	8/21/2016 19:39
24	8/21/2016 20:00
23	8/21/2016 20:05
24	8/21/2016 20:20
25	8/21/2016 20:33
23	8/21/2016 20:54
22	8/21/2016 21:09
23	8/21/2016 21:31
22	8/21/2016 21:38
23	8/21/2016 21:51
24	8/21/2016 21:53
26	8/21/2016 22:00
27	8/21/2016 22:15
26	8/21/2016 22:20
25	8/21/2016 22:25
26	8/21/2016 22:27
27	8/21/2016 22:31
25	8/21/2016 22:47
24	8/21/2016 22:49
23	8/21/2016 23:12
24	8/21/2016 23:15
25	8/21/2016 23:26
23	8/21/2016 23:37
24	8/21/2016 23:38
23	8/21/2016 23:42
22	8/22/2016 0:06
21	8/22/2016 0:08
20	8/22/2016 0:15
21	8/22/2016 5:50
22	8/22/2016 6:27
23	8/22/2016 6:37
22	8/22/2016 6:39
24	8/22/2016 6:44
25	8/22/2016 6:47
27	8/22/2016 6:56
28	8/22/2016 6:59
29	8/22/2016 7:05
31	8/22/2016 7:10
32	8/22/2016 7:11
31	8/22/2016 7:13
32	8/22/2016 7:16
35	8/22/2016 7:18
36	8/22/2016 7:21
37	8/22/2016 7:22
38	8/22/2016 7:24
39	8/22/2016 7:25
40	8/22/2016 7:29
41	8/22/2016 7:32
42	8/22/2016 7:40
44	8/22/2016 7:44
45	8/22/2016 7:45
46	8/22/2016 7:46
47	8/22/2016 7:48
49	8/22/2016 7:50
52	8/22/2016 7:51
53	8/22/2016 7:52
54	8/22/2016 7:54
55	8/22/2016 7:56
57	8/22/2016 7:58
58	8/22/2016 8:00
60	8/22/2016 8:02
62	8/22/2016 8:02
63	8/22/2016 8:04
64	8/22/2016 8:08
65	8/22/2016 8:09
67	8/22/2016 8:10
68	8/22/2016 8:11
71	8/22/2016 8:12
72	8/22/2016 8:13
73	8/22/2016 8:14
74	8/22/2016 8:18
75	8/22/2016 8:18
79	8/22/2016 8:20
81	8/22/2016 8:21
83	8/22/2016 8:23
84	8/22/2016 8:24
85	8/22/2016 8:26
86	8/22/2016 8:27
87	8/22/2016 8:30
88	8/22/2016 8:31
90	8/22/2016 8:31
89	8/22/2016 8:32
91	8/22/2016 8:33
92	8/22/2016 8:34
97	8/22/2016 8:39
98	8/22/2016 8:42
99	8/22/2016 8:44
100	8/22/2016 8:45
101	8/22/2016 8:47
102	8/22/2016 8:48
106	8/22/2016 8:51
109	8/22/2016 8:52
110	8/22/2016 8:57
112	8/22/2016 8:58
114	8/22/2016 9:01
112	8/22/2016 9:02
114	8/22/2016 9:05
115	8/22/2016 9:06
114	8/22/2016 9:09
116	8/22/2016 9:14
117	8/22/2016 9:17
119	8/22/2016 9:18
120	8/22/2016 9:20
121	8/22/2016 9:22
124	8/22/2016 9:25
125	8/22/2016 9:27
126	8/22/2016 9:33
127	8/22/2016 9:34
128	8/22/2016 9:36
129	8/22/2016 9:38
130	8/22/2016 9:39
131	8/22/2016 9:41
132	8/22/2016 9:42
133	8/22/2016 9:45
132	8/22/2016 9:52
133	8/22/2016 9:53
134	8/22/2016 9:59
135	8/22/2016 10:03
136	8/22/2016 10:07
137	8/22/2016 10:12
138	8/22/2016 10:16
137	8/22/2016 10:17
138	8/22/2016 10:19
140	8/22/2016 10:21
142	8/22/2016 10:23
140	8/22/2016 10:37
141	8/22/2016 10:39
142	8/22/2016 10:41
141	8/22/2016 10:51
140	8/22/2016 10:53
141	8/22/2016 10:56
142	8/22/2016 10:57
139	8/22/2016 11:02
140	8/22/2016 11:05
140	8/22/2016 11:15
141	8/22/2016 11:15
142	8/22/2016 11:18
145	8/22/2016 11:22
146	8/22/2016 11:25
148	8/22/2016 11:37
147	8/22/2016 11:42
149	8/22/2016 11:48
148	8/22/2016 11:49
149	8/22/2016 11:56
148	8/22/2016 12:01
149	8/22/2016 12:03
148	8/22/2016 12:04
149	8/22/2016 12:09
150	8/22/2016 12:17
149	8/22/2016 12:19
148	8/22/2016 12:21
149	8/22/2016 12:21
150	8/22/2016 12:23
151	8/22/2016 12:27
150	8/22/2016 12:30
149	8/22/2016 12:31
148	8/22/2016 12:32
149	8/22/2016 12:33
148	8/22/2016 12:39
149	8/22/2016 12:44
150	8/22/2016 12:45
151	8/22/2016 12:50
150	8/22/2016 12:51
149	8/22/2016 12:53
150	8/22/2016 13:00
151	8/22/2016 13:03
152	8/22/2016 13:06
153	8/22/2016 13:09
154	8/22/2016 13:12
153	8/22/2016 13:13
150	8/22/2016 13:16
151	8/22/2016 13:19
152	8/22/2016 13:21
151	8/22/2016 13:22
152	8/22/2016 13:24
153	8/22/2016 13:25
154	8/22/2016 13:28
152	8/22/2016 13:29
153	8/22/2016 13:30
154	8/22/2016 13:32
153	8/22/2016 13:33
152	8/22/2016 13:42
152	8/22/2016 13:47
133	8/22/2016 13:47
134	8/22/2016 13:57
132	8/22/2016 13:58
131	8/22/2016 14:00
130	8/22/2016 14:09
129	8/22/2016 14:10
130	8/22/2016 14:11
129	8/22/2016 14:12
