auslastung	timestamp
22	2016-08-27 14:40:00
23	2016-08-27 15:01:00
22	2016-08-27 15:02:00
21	2016-08-27 15:15:00
20	2016-08-27 15:19:00
21	2016-08-27 15:21:00
20	2016-08-27 15:23:00
21	2016-08-27 15:35:00
20	2016-08-27 15:47:00
19	2016-08-27 15:54:00
18	2016-08-27 16:02:00
17	2016-08-27 16:04:00
18	2016-08-27 16:12:00
19	2016-08-27 16:22:00
21	2016-08-27 16:29:00
20	2016-08-27 16:32:00
19	2016-08-27 16:34:00
20	2016-08-27 16:59:00
21	2016-08-27 17:00:00
19	2016-08-27 17:02:00
18	2016-08-27 17:03:00
17	2016-08-27 17:10:00
16	2016-08-27 17:31:00
17	2016-08-27 17:43:00
18	2016-08-27 17:45:00
19	2016-08-27 17:45:00
18	2016-08-27 17:47:00
19	2016-08-27 17:59:00
20	2016-08-27 18:08:00
19	2016-08-27 18:15:00
20	2016-08-27 18:21:00
19	2016-08-27 18:21:00
20	2016-08-27 18:24:00
21	2016-08-27 18:36:00
18	2016-08-27 18:37:00
17	2016-08-27 18:40:00
18	2016-08-27 18:44:00
16	2016-08-27 18:59:00
17	2016-08-27 19:06:00
18	2016-08-27 19:07:00
19	2016-08-27 19:21:00
17	2016-08-27 19:21:00
18	2016-08-27 19:30:00
19	2016-08-27 19:38:00
18	2016-08-27 19:39:00
17	2016-08-27 20:00:00
16	2016-08-27 20:49:00
17	2016-08-27 20:52:00
18	2016-08-27 21:03:00
17	2016-08-27 21:08:00
16	2016-08-27 21:09:00
18	2016-08-27 21:14:00
19	2016-08-27 21:16:00
20	2016-08-27 21:24:00
17	2016-08-27 21:30:00
18	2016-08-27 21:32:00
19	2016-08-27 21:33:00
20	2016-08-27 21:44:00
19	2016-08-27 21:44:00
18	2016-08-27 21:45:00
19	2016-08-27 21:46:00
18	2016-08-27 21:47:00
17	2016-08-27 21:59:00
16	2016-08-27 22:24:00
15	2016-08-27 22:29:00
16	2016-08-27 22:51:00
15	2016-08-27 22:59:00
14	2016-08-27 23:09:00
15	2016-08-27 23:13:00
13	2016-08-27 23:16:00
12	2016-08-27 23:20:00
11	2016-08-27 23:29:00
13	2016-08-27 23:38:00
12	2016-08-27 23:40:00
11	2016-08-27 23:54:00
10	2016-08-27 23:57:00
11	2016-08-28 00:05:00
12	2016-08-28 00:09:00
11	2016-08-28 00:12:00
12	2016-08-28 00:33:00
11	2016-08-28 00:34:00
9	2016-08-28 00:43:00
8	2016-08-28 00:44:00
7	2016-08-28 01:01:00
6	2016-08-28 01:08:00
7	2016-08-28 02:26:00
8	2016-08-28 02:38:00
7	2016-08-28 02:39:00
8	2016-08-28 02:46:00
7	2016-08-28 02:59:00
6	2016-08-28 04:47:00
5	2016-08-28 05:16:00
6	2016-08-28 09:12:00
5	2016-08-28 09:13:00
6	2016-08-28 10:04:00
5	2016-08-28 10:06:00
6	2016-08-28 10:54:00
5	2016-08-28 10:56:00
6	2016-08-28 11:03:00
5	2016-08-28 11:32:00
6	2016-08-28 12:02:00
5	2016-08-28 12:06:00
6	2016-08-28 12:19:00
7	2016-08-28 12:26:00
8	2016-08-28 12:38:00
9	2016-08-28 14:28:00
8	2016-08-28 14:29:00
7	2016-08-28 15:40:00
6	2016-08-28 16:20:00
8	2016-08-28 16:55:00
7	2016-08-28 17:01:00
6	2016-08-28 17:01:00
5	2016-08-28 17:14:00
6	2016-08-28 17:56:00
7	2016-08-28 18:17:00
6	2016-08-28 18:19:00
7	2016-08-28 18:20:00
6	2016-08-28 18:21:00
5	2016-08-28 18:25:00
6	2016-08-28 18:33:00
5	2016-08-28 18:40:00
4	2016-08-28 18:57:00
5	2016-08-28 19:45:00
6	2016-08-28 19:54:00
5	2016-08-28 20:01:00
6	2016-08-28 20:42:00
5	2016-08-28 20:48:00
6	2016-08-28 21:01:00
5	2016-08-28 21:05:00
4	2016-08-28 21:26:00
6	2016-08-28 21:53:00
8	2016-08-28 21:59:00
9	2016-08-28 22:00:00
6	2016-08-28 22:16:00
4	2016-08-28 22:54:00
5	2016-08-28 23:16:00
4	2016-08-28 23:18:00
5	2016-08-29 00:32:00
6	2016-08-29 00:47:00
5	2016-08-29 00:50:00
4	2016-08-29 01:03:00
5	2016-08-29 02:04:00
4	2016-08-29 02:06:00
5	2016-08-29 05:56:00
4	2016-08-29 05:57:00
5	2016-08-29 06:14:00
4	2016-08-29 06:18:00
5	2016-08-29 06:25:00
6	2016-08-29 06:27:00
7	2016-08-29 06:45:00
8	2016-08-29 07:03:00
9	2016-08-29 07:04:00
10	2016-08-29 07:08:00
11	2016-08-29 07:12:00
13	2016-08-29 07:13:00
15	2016-08-29 07:14:00
16	2016-08-29 07:24:00
17	2016-08-29 07:28:00
18	2016-08-29 07:31:00
19	2016-08-29 07:33:00
21	2016-08-29 07:36:00
23	2016-08-29 07:38:00
24	2016-08-29 07:39:00
25	2016-08-29 07:41:00
27	2016-08-29 07:42:00
28	2016-08-29 07:43:00
29	2016-08-29 07:49:00
30	2016-08-29 07:51:00
31	2016-08-29 07:52:00
33	2016-08-29 07:56:00
34	2016-08-29 08:02:00
35	2016-08-29 08:05:00
36	2016-08-29 08:06:00
37	2016-08-29 08:09:00
39	2016-08-29 08:10:00
40	2016-08-29 08:12:00
42	2016-08-29 08:14:00
47	2016-08-29 08:15:00
49	2016-08-29 08:17:00
51	2016-08-29 08:18:00
52	2016-08-29 08:20:00
54	2016-08-29 08:22:00
58	2016-08-29 08:24:00
59	2016-08-29 08:26:00
60	2016-08-29 08:27:00
61	2016-08-29 08:28:00
62	2016-08-29 08:29:00
65	2016-08-29 08:32:00
67	2016-08-29 08:34:00
68	2016-08-29 08:37:00
71	2016-08-29 08:39:00
72	2016-08-29 08:40:00
73	2016-08-29 08:42:00
75	2016-08-29 08:44:00
76	2016-08-29 08:45:00
77	2016-08-29 08:48:00
78	2016-08-29 08:49:00
79	2016-08-29 08:49:00
81	2016-08-29 08:51:00
82	2016-08-29 08:53:00
84	2016-08-29 08:57:00
86	2016-08-29 08:58:00
88	2016-08-29 09:00:00
89	2016-08-29 09:02:00
91	2016-08-29 09:06:00
92	2016-08-29 09:07:00
93	2016-08-29 09:08:00
94	2016-08-29 09:08:00
95	2016-08-29 09:09:00
96	2016-08-29 09:12:00
97	2016-08-29 09:13:00
98	2016-08-29 09:14:00
99	2016-08-29 09:21:00
100	2016-08-29 09:24:00
101	2016-08-29 09:25:00
102	2016-08-29 09:31:00
103	2016-08-29 09:31:00
104	2016-08-29 09:35:00
105	2016-08-29 09:39:00
106	2016-08-29 09:41:00
108	2016-08-29 09:53:00
107	2016-08-29 09:54:00
108	2016-08-29 09:55:00
109	2016-08-29 09:58:00
110	2016-08-29 10:00:00
111	2016-08-29 10:01:00
110	2016-08-29 10:05:00
109	2016-08-29 10:11:00
110	2016-08-29 10:12:00
111	2016-08-29 10:14:00
112	2016-08-29 10:18:00
111	2016-08-29 10:21:00
112	2016-08-29 10:27:00
111	2016-08-29 10:31:00
112	2016-08-29 10:32:00
111	2016-08-29 10:33:00
112	2016-08-29 10:35:00
114	2016-08-29 10:39:00
115	2016-08-29 10:40:00
116	2016-08-29 10:42:00
117	2016-08-29 10:48:00
116	2016-08-29 10:51:00
117	2016-08-29 10:53:00
118	2016-08-29 10:56:00
117	2016-08-29 10:59:00
118	2016-08-29 11:02:00
117	2016-08-29 11:05:00
115	2016-08-29 11:19:00
114	2016-08-29 11:26:00
115	2016-08-29 11:28:00
116	2016-08-29 11:38:00
117	2016-08-29 11:47:00
119	2016-08-29 11:56:00
120	2016-08-29 11:56:00
119	2016-08-29 12:00:00
118	2016-08-29 12:03:00
120	2016-08-29 12:05:00
121	2016-08-29 12:13:00
122	2016-08-29 12:17:00
123	2016-08-29 12:26:00
124	2016-08-29 12:34:00
125	2016-08-29 12:39:00
122	2016-08-29 12:42:00
121	2016-08-29 12:43:00
121	2016-08-29 12:49:00
116	2016-08-29 12:49:00
117	2016-08-29 12:57:00
116	2016-08-29 12:59:00
117	2016-08-29 13:02:00
116	2016-08-29 13:05:00
117	2016-08-29 13:06:00
115	2016-08-29 13:09:00
116	2016-08-29 13:14:00
117	2016-08-29 13:15:00
118	2016-08-29 13:19:00
120	2016-08-29 13:26:00
121	2016-08-29 13:27:00
120	2016-08-29 13:29:00
122	2016-08-29 13:42:00
123	2016-08-29 13:47:00
124	2016-08-29 13:48:00
123	2016-08-29 13:53:00
122	2016-08-29 13:54:00
121	2016-08-29 13:59:00
120	2016-08-29 14:13:00
119	2016-08-29 14:15:00
120	2016-08-29 14:19:00
119	2016-08-29 14:21:00
121	2016-08-29 14:29:00
120	2016-08-29 14:32:00
121	2016-08-29 14:35:00
120	2016-08-29 14:37:00
118	2016-08-29 14:40:00
117	2016-08-29 14:45:00
115	2016-08-29 14:52:00
116	2016-08-29 14:56:00
117	2016-08-29 14:58:00
118	2016-08-29 14:59:00
117	2016-08-29 15:10:00
116	2016-08-29 15:13:00
114	2016-08-29 15:14:00
113	2016-08-29 15:24:00
112	2016-08-29 15:26:00
113	2016-08-29 15:27:00
114	2016-08-29 15:29:00
112	2016-08-29 15:30:00
111	2016-08-29 15:36:00
110	2016-08-29 15:44:00
109	2016-08-29 15:49:00
110	2016-08-29 15:54:00
109	2016-08-29 15:56:00
110	2016-08-29 16:00:00
111	2016-08-29 16:03:00
112	2016-08-29 16:05:00
111	2016-08-29 16:11:00
110	2016-08-29 16:14:00
109	2016-08-29 16:19:00
108	2016-08-29 16:20:00
109	2016-08-29 16:29:00
108	2016-08-29 16:30:00
109	2016-08-29 16:32:00
112	2016-08-29 16:35:00
111	2016-08-29 16:36:00
108	2016-08-29 16:38:00
107	2016-08-29 16:38:00
106	2016-08-29 16:39:00
105	2016-08-29 16:40:00
104	2016-08-29 16:51:00
103	2016-08-29 16:56:00
101	2016-08-29 16:57:00
100	2016-08-29 16:59:00
98	2016-08-29 17:05:00
97	2016-08-29 17:06:00
96	2016-08-29 17:08:00
92	2016-08-29 17:11:00
91	2016-08-29 17:13:00
90	2016-08-29 17:17:00
89	2016-08-29 17:19:00
88	2016-08-29 17:20:00
89	2016-08-29 17:23:00
88	2016-08-29 17:28:00
87	2016-08-29 17:30:00
86	2016-08-29 17:31:00
84	2016-08-29 17:33:00
83	2016-08-29 17:35:00
80	2016-08-29 17:38:00
79	2016-08-29 17:40:00
78	2016-08-29 17:41:00
77	2016-08-29 17:42:00
75	2016-08-29 17:45:00
74	2016-08-29 17:45:00
72	2016-08-29 17:52:00
73	2016-08-29 17:58:00
69	2016-08-29 18:01:00
68	2016-08-29 18:03:00
65	2016-08-29 18:04:00
66	2016-08-29 18:08:00
65	2016-08-29 18:10:00
60	2016-08-29 18:11:00
56	2016-08-29 18:14:00
53	2016-08-29 18:15:00
54	2016-08-29 18:16:00
55	2016-08-29 18:18:00
53	2016-08-29 18:20:00
50	2016-08-29 18:22:00
48	2016-08-29 18:23:00
46	2016-08-29 18:27:00
45	2016-08-29 18:33:00
43	2016-08-29 18:36:00
42	2016-08-29 18:37:00
43	2016-08-29 18:41:00
42	2016-08-29 18:44:00
38	2016-08-29 18:46:00
37	2016-08-29 18:46:00
36	2016-08-29 18:47:00
35	2016-08-29 18:50:00
34	2016-08-29 18:50:00
32	2016-08-29 18:55:00
34	2016-08-29 18:56:00
33	2016-08-29 18:58:00
32	2016-08-29 18:59:00
31	2016-08-29 19:00:00
32	2016-08-29 19:01:00
31	2016-08-29 19:07:00
28	2016-08-29 19:14:00
29	2016-08-29 19:18:00
28	2016-08-29 19:25:00
30	2016-08-29 19:26:00
27	2016-08-29 19:27:00
29	2016-08-29 19:30:00
26	2016-08-29 19:32:00
25	2016-08-29 19:33:00
21	2016-08-29 19:49:00
20	2016-08-29 19:50:00
19	2016-08-29 19:52:00
18	2016-08-29 19:59:00
19	2016-08-29 20:05:00
18	2016-08-29 20:06:00
16	2016-08-29 20:07:00
15	2016-08-29 20:13:00
16	2016-08-29 20:22:00
15	2016-08-29 20:31:00
14	2016-08-29 20:33:00
13	2016-08-29 20:35:00
12	2016-08-29 20:37:00
13	2016-08-29 20:53:00
11	2016-08-29 20:56:00
10	2016-08-29 21:09:00
11	2016-08-29 21:13:00
10	2016-08-29 21:15:00
9	2016-08-29 21:19:00
10	2016-08-29 21:23:00
11	2016-08-29 21:51:00
10	2016-08-29 21:51:00
9	2016-08-29 22:10:00
8	2016-08-29 22:13:00
10	2016-08-29 22:15:00
11	2016-08-29 22:16:00
10	2016-08-29 22:26:00
11	2016-08-29 22:27:00
12	2016-08-29 22:28:00
11	2016-08-29 22:29:00
10	2016-08-29 22:34:00
11	2016-08-29 22:37:00
10	2016-08-29 22:40:00
9	2016-08-29 22:49:00
8	2016-08-29 22:50:00
6	2016-08-29 22:52:00
5	2016-08-29 23:28:00
4	2016-08-29 23:49:00
5	2016-08-30 00:01:00
4	2016-08-30 00:33:00
5	2016-08-30 06:06:00
6	2016-08-30 06:09:00
7	2016-08-30 06:19:00
8	2016-08-30 06:22:00
9	2016-08-30 06:26:00
11	2016-08-30 06:43:00
12	2016-08-30 06:46:00
13	2016-08-30 06:58:00
14	2016-08-30 06:59:00
15	2016-08-30 07:05:00
17	2016-08-30 07:07:00
18	2016-08-30 07:13:00
19	2016-08-30 07:14:00
20	2016-08-30 07:16:00
23	2016-08-30 07:18:00
25	2016-08-30 07:19:00
26	2016-08-30 07:20:00
28	2016-08-30 07:22:00
27	2016-08-30 07:24:00
28	2016-08-30 07:29:00
29	2016-08-30 07:36:00
30	2016-08-30 07:38:00
33	2016-08-30 07:41:00
34	2016-08-30 07:46:00
37	2016-08-30 07:49:00
39	2016-08-30 07:51:00
41	2016-08-30 08:01:00
44	2016-08-30 08:02:00
45	2016-08-30 08:07:00
47	2016-08-30 08:10:00
46	2016-08-30 08:11:00
47	2016-08-30 08:15:00
48	2016-08-30 08:18:00
52	2016-08-30 08:19:00
55	2016-08-30 08:20:00
56	2016-08-30 08:22:00
58	2016-08-30 08:24:00
59	2016-08-30 08:25:00
62	2016-08-30 08:27:00
64	2016-08-30 08:28:00
65	2016-08-30 08:30:00
68	2016-08-30 08:32:00
69	2016-08-30 08:33:00
71	2016-08-30 08:34:00
72	2016-08-30 08:36:00
73	2016-08-30 08:37:00
76	2016-08-30 08:41:00
77	2016-08-30 08:41:00
78	2016-08-30 08:42:00
79	2016-08-30 08:47:00
80	2016-08-30 08:48:00
82	2016-08-30 08:49:00
83	2016-08-30 08:54:00
84	2016-08-30 08:56:00
86	2016-08-30 09:01:00
89	2016-08-30 09:04:00
90	2016-08-30 09:06:00
91	2016-08-30 09:08:00
93	2016-08-30 09:10:00
94	2016-08-30 09:12:00
95	2016-08-30 09:14:00
97	2016-08-30 09:15:00
98	2016-08-30 09:18:00
99	2016-08-30 09:23:00
100	2016-08-30 09:24:00
99	2016-08-30 09:29:00
100	2016-08-30 09:30:00
101	2016-08-30 09:34:00
102	2016-08-30 09:37:00
103	2016-08-30 09:37:00
104	2016-08-30 09:41:00
105	2016-08-30 09:42:00
106	2016-08-30 09:43:00
107	2016-08-30 09:50:00
108	2016-08-30 09:51:00
109	2016-08-30 10:00:00
108	2016-08-30 10:01:00
109	2016-08-30 10:01:00
108	2016-08-30 10:03:00
110	2016-08-30 10:11:00
111	2016-08-30 10:17:00
110	2016-08-30 10:17:00
111	2016-08-30 10:18:00
112	2016-08-30 10:20:00
113	2016-08-30 10:21:00
115	2016-08-30 10:24:00
116	2016-08-30 10:28:00
117	2016-08-30 10:34:00
118	2016-08-30 10:35:00
117	2016-08-30 10:38:00
118	2016-08-30 10:43:00
119	2016-08-30 10:51:00
120	2016-08-30 10:53:00
121	2016-08-30 10:54:00
122	2016-08-30 11:03:00
121	2016-08-30 11:03:00
122	2016-08-30 11:05:00
123	2016-08-30 11:06:00
126	2016-08-30 11:10:00
125	2016-08-30 11:14:00
124	2016-08-30 11:17:00
125	2016-08-30 11:19:00
126	2016-08-30 11:22:00
127	2016-08-30 11:24:00
128	2016-08-30 11:26:00
129	2016-08-30 11:28:00
128	2016-08-30 11:30:00
129	2016-08-30 11:34:00
130	2016-08-30 11:42:00
131	2016-08-30 11:43:00
132	2016-08-30 11:48:00
133	2016-08-30 11:50:00
135	2016-08-30 11:53:00
134	2016-08-30 11:54:00
133	2016-08-30 11:55:00
134	2016-08-30 12:02:00
135	2016-08-30 12:04:00
136	2016-08-30 12:07:00
135	2016-08-30 12:11:00
136	2016-08-30 12:26:00
135	2016-08-30 12:35:00
136	2016-08-30 12:36:00
137	2016-08-30 12:48:00
135	2016-08-30 12:51:00
136	2016-08-30 12:59:00
137	2016-08-30 13:00:00
138	2016-08-30 13:00:00
139	2016-08-30 13:05:00
138	2016-08-30 13:14:00
139	2016-08-30 13:20:00
138	2016-08-30 13:21:00
137	2016-08-30 13:25:00
138	2016-08-30 13:27:00
137	2016-08-30 13:34:00
138	2016-08-30 13:35:00
137	2016-08-30 13:40:00
138	2016-08-30 13:41:00
139	2016-08-30 13:47:00
141	2016-08-30 13:49:00
140	2016-08-30 13:54:00
139	2016-08-30 13:59:00
139	2016-08-30 14:02:00
138	2016-08-30 14:03:00
138	2016-08-30 14:03:00
132	2016-08-30 14:04:00
133	2016-08-30 14:06:00
134	2016-08-30 14:15:00
135	2016-08-30 14:17:00
134	2016-08-30 14:20:00
133	2016-08-30 14:21:00
134	2016-08-30 14:21:00
133	2016-08-30 14:28:00
131	2016-08-30 14:43:00
130	2016-08-30 14:43:00
129	2016-08-30 14:44:00
131	2016-08-30 14:49:00
132	2016-08-30 14:51:00
131	2016-08-30 14:53:00
130	2016-08-30 14:54:00
128	2016-08-30 14:55:00
127	2016-08-30 15:01:00
126	2016-08-30 15:03:00
130	2016-08-30 15:09:00
129	2016-08-30 15:10:00
128	2016-08-30 15:12:00
127	2016-08-30 15:12:00
126	2016-08-30 15:13:00
125	2016-08-30 15:22:00
124	2016-08-30 15:23:00
123	2016-08-30 15:27:00
124	2016-08-30 15:29:00
122	2016-08-30 15:31:00
121	2016-08-30 15:32:00
120	2016-08-30 15:39:00
119	2016-08-30 15:44:00
118	2016-08-30 15:46:00
117	2016-08-30 15:59:00
116	2016-08-30 16:06:00
115	2016-08-30 16:08:00
114	2016-08-30 16:18:00
113	2016-08-30 16:19:00
112	2016-08-30 16:21:00
113	2016-08-30 16:23:00
112	2016-08-30 16:29:00
113	2016-08-30 16:31:00
114	2016-08-30 16:34:00
115	2016-08-30 16:36:00
114	2016-08-30 16:42:00
115	2016-08-30 16:44:00
113	2016-08-30 16:44:00
114	2016-08-30 16:47:00
113	2016-08-30 16:48:00
112	2016-08-30 16:51:00
111	2016-08-30 16:53:00
110	2016-08-30 16:55:00
109	2016-08-30 16:57:00
107	2016-08-30 17:00:00
105	2016-08-30 17:01:00
104	2016-08-30 17:05:00
103	2016-08-30 17:13:00
102	2016-08-30 17:17:00
101	2016-08-30 17:19:00
99	2016-08-30 17:20:00
98	2016-08-30 17:23:00
97	2016-08-30 17:24:00
96	2016-08-30 17:24:00
95	2016-08-30 17:25:00
94	2016-08-30 17:28:00
92	2016-08-30 17:30:00
89	2016-08-30 17:32:00
87	2016-08-30 17:35:00
86	2016-08-30 17:41:00
83	2016-08-30 17:42:00
80	2016-08-30 17:45:00
79	2016-08-30 17:45:00
80	2016-08-30 17:46:00
79	2016-08-30 17:49:00
78	2016-08-30 17:51:00
76	2016-08-30 17:52:00
75	2016-08-30 17:54:00
76	2016-08-30 17:55:00
75	2016-08-30 17:56:00
74	2016-08-30 17:57:00
71	2016-08-30 17:59:00
72	2016-08-30 18:01:00
71	2016-08-30 18:06:00
70	2016-08-30 18:07:00
68	2016-08-30 18:10:00
67	2016-08-30 18:10:00
66	2016-08-30 18:11:00
65	2016-08-30 18:12:00
64	2016-08-30 18:13:00
63	2016-08-30 18:15:00
61	2016-08-30 18:19:00
60	2016-08-30 18:20:00
59	2016-08-30 18:21:00
58	2016-08-30 18:22:00
57	2016-08-30 18:23:00
56	2016-08-30 18:28:00
55	2016-08-30 18:29:00
54	2016-08-30 18:32:00
53	2016-08-30 18:35:00
54	2016-08-30 18:37:00
53	2016-08-30 18:43:00
54	2016-08-30 18:44:00
53	2016-08-30 18:51:00
54	2016-08-30 18:54:00
53	2016-08-30 18:58:00
51	2016-08-30 19:01:00
48	2016-08-30 19:04:00
47	2016-08-30 19:04:00
46	2016-08-30 19:05:00
45	2016-08-30 19:06:00
44	2016-08-30 19:09:00
42	2016-08-30 19:10:00
43	2016-08-30 19:14:00
42	2016-08-30 19:18:00
43	2016-08-30 19:20:00
41	2016-08-30 19:21:00
40	2016-08-30 19:22:00
39	2016-08-30 19:30:00
38	2016-08-30 19:30:00
37	2016-08-30 19:31:00
36	2016-08-30 19:32:00
35	2016-08-30 19:34:00
36	2016-08-30 19:37:00
35	2016-08-30 19:39:00
37	2016-08-30 19:40:00
34	2016-08-30 19:41:00
33	2016-08-30 19:44:00
32	2016-08-30 19:47:00
31	2016-08-30 19:48:00
30	2016-08-30 19:59:00
29	2016-08-30 20:01:00
30	2016-08-30 20:05:00
32	2016-08-30 20:07:00
31	2016-08-30 20:10:00
27	2016-08-30 20:11:00
25	2016-08-30 20:23:00
23	2016-08-30 20:30:00
21	2016-08-30 20:37:00
20	2016-08-30 20:50:00
21	2016-08-30 20:53:00
22	2016-08-30 20:56:00
20	2016-08-30 21:01:00
19	2016-08-30 21:08:00
18	2016-08-30 21:09:00
19	2016-08-30 21:15:00
18	2016-08-30 21:18:00
17	2016-08-30 21:19:00
15	2016-08-30 21:21:00
14	2016-08-30 21:28:00
13	2016-08-30 21:37:00
12	2016-08-30 21:39:00
11	2016-08-30 21:40:00
12	2016-08-30 21:45:00
11	2016-08-30 21:49:00
12	2016-08-30 21:52:00
11	2016-08-30 21:53:00
10	2016-08-30 22:00:00
11	2016-08-30 22:05:00
12	2016-08-30 22:08:00
11	2016-08-30 22:19:00
10	2016-08-30 22:49:00
9	2016-08-30 23:02:00
10	2016-08-30 23:10:00
9	2016-08-30 23:19:00
10	2016-08-30 23:26:00
9	2016-08-30 23:30:00
10	2016-08-31 00:07:00
11	2016-08-31 00:15:00
10	2016-08-31 00:16:00
11	2016-08-31 00:19:00
10	2016-08-31 00:20:00
9	2016-08-31 00:23:00
8	2016-08-31 00:25:00
9	2016-08-31 05:28:00
10	2016-08-31 06:08:00
11	2016-08-31 06:17:00
12	2016-08-31 06:23:00
13	2016-08-31 06:25:00
14	2016-08-31 07:01:00
17	2016-08-31 07:06:00
19	2016-08-31 07:11:00
20	2016-08-31 07:14:00
22	2016-08-31 07:15:00
23	2016-08-31 07:22:00
24	2016-08-31 07:24:00
25	2016-08-31 07:25:00
26	2016-08-31 07:27:00
27	2016-08-31 07:28:00
28	2016-08-31 07:32:00
29	2016-08-31 07:36:00
31	2016-08-31 07:40:00
32	2016-08-31 07:42:00
34	2016-08-31 07:47:00
37	2016-08-31 07:48:00
38	2016-08-31 07:51:00
37	2016-08-31 07:57:00
38	2016-08-31 07:58:00
40	2016-08-31 08:01:00
41	2016-08-31 08:01:00
42	2016-08-31 08:03:00
43	2016-08-31 08:05:00
44	2016-08-31 08:06:00
45	2016-08-31 08:09:00
46	2016-08-31 08:10:00
48	2016-08-31 08:12:00
51	2016-08-31 08:14:00
52	2016-08-31 08:14:00
53	2016-08-31 08:16:00
55	2016-08-31 08:18:00
59	2016-08-31 08:19:00
62	2016-08-31 08:24:00
67	2016-08-31 08:26:00
68	2016-08-31 08:27:00
70	2016-08-31 08:29:00
71	2016-08-31 08:29:00
73	2016-08-31 08:31:00
74	2016-08-31 08:34:00
75	2016-08-31 08:36:00
76	2016-08-31 08:37:00
79	2016-08-31 08:39:00
82	2016-08-31 08:40:00
84	2016-08-31 08:43:00
87	2016-08-31 08:45:00
88	2016-08-31 08:48:00
89	2016-08-31 08:49:00
90	2016-08-31 08:50:00
89	2016-08-31 08:51:00
90	2016-08-31 08:54:00
91	2016-08-31 08:55:00
93	2016-08-31 08:57:00
94	2016-08-31 09:02:00
97	2016-08-31 09:05:00
98	2016-08-31 09:07:00
100	2016-08-31 09:17:00
101	2016-08-31 09:22:00
100	2016-08-31 09:23:00
102	2016-08-31 09:27:00
103	2016-08-31 09:30:00
104	2016-08-31 09:35:00
103	2016-08-31 09:35:00
104	2016-08-31 09:38:00
103	2016-08-31 09:40:00
104	2016-08-31 09:45:00
105	2016-08-31 09:48:00
104	2016-08-31 09:53:00
105	2016-08-31 10:08:00
106	2016-08-31 10:09:00
107	2016-08-31 10:11:00
109	2016-08-31 10:21:00
111	2016-08-31 10:22:00
112	2016-08-31 10:22:00
113	2016-08-31 10:26:00
116	2016-08-31 10:33:00
117	2016-08-31 10:34:00
116	2016-08-31 10:35:00
117	2016-08-31 10:51:00
118	2016-08-31 10:52:00
119	2016-08-31 10:57:00
120	2016-08-31 11:03:00
121	2016-08-31 11:08:00
120	2016-08-31 11:15:00
121	2016-08-31 11:19:00
122	2016-08-31 11:22:00
123	2016-08-31 11:24:00
124	2016-08-31 11:27:00
125	2016-08-31 11:35:00
126	2016-08-31 11:35:00
127	2016-08-31 11:37:00
128	2016-08-31 11:39:00
127	2016-08-31 11:41:00
129	2016-08-31 11:45:00
130	2016-08-31 11:49:00
129	2016-08-31 11:51:00
130	2016-08-31 11:53:00
129	2016-08-31 12:00:00
130	2016-08-31 12:15:00
131	2016-08-31 12:16:00
132	2016-08-31 12:17:00
133	2016-08-31 12:18:00
134	2016-08-31 12:20:00
135	2016-08-31 12:29:00
136	2016-08-31 12:32:00
135	2016-08-31 12:35:00
136	2016-08-31 12:41:00
137	2016-08-31 12:49:00
138	2016-08-31 12:51:00
137	2016-08-31 13:03:00
135	2016-08-31 13:05:00
136	2016-08-31 13:07:00
136	2016-08-31 13:14:00
135	2016-08-31 13:17:00
136	2016-08-31 13:19:00
136	2016-08-31 13:20:00
138	2016-08-31 13:23:00
138	2016-08-31 13:23:00
138	2016-08-31 13:23:00
138	2016-08-31 13:24:00
138	2016-08-31 13:24:00
138	2016-08-31 13:25:00
132	2016-08-31 13:26:00
131	2016-08-31 13:28:00
130	2016-08-31 13:30:00
129	2016-08-31 13:32:00
128	2016-08-31 13:32:00
126	2016-08-31 13:33:00
125	2016-08-31 13:34:00
124	2016-08-31 13:36:00
125	2016-08-31 13:48:00
124	2016-08-31 13:54:00
125	2016-08-31 13:57:00
126	2016-08-31 13:59:00
125	2016-08-31 14:00:00
124	2016-08-31 14:01:00
122	2016-08-31 14:17:00
121	2016-08-31 14:18:00
120	2016-08-31 14:23:00
119	2016-08-31 14:31:00
118	2016-08-31 14:34:00
119	2016-08-31 14:36:00
117	2016-08-31 14:37:00
118	2016-08-31 14:47:00
116	2016-08-31 14:49:00
115	2016-08-31 14:50:00
114	2016-08-31 14:51:00
112	2016-08-31 14:54:00
114	2016-08-31 14:58:00
113	2016-08-31 15:07:00
112	2016-08-31 15:09:00
110	2016-08-31 15:12:00
109	2016-08-31 15:15:00
107	2016-08-31 15:26:00
106	2016-08-31 15:27:00
107	2016-08-31 15:29:00
106	2016-08-31 15:39:00
107	2016-08-31 15:42:00
108	2016-08-31 15:45:00
106	2016-08-31 15:47:00
105	2016-08-31 15:50:00
104	2016-08-31 15:50:00
103	2016-08-31 15:51:00
100	2016-08-31 15:53:00
99	2016-08-31 15:57:00
97	2016-08-31 15:58:00
95	2016-08-31 15:59:00
94	2016-08-31 16:01:00
93	2016-08-31 16:05:00
94	2016-08-31 16:14:00
95	2016-08-31 16:17:00
94	2016-08-31 16:18:00
95	2016-08-31 16:19:00
94	2016-08-31 16:23:00
95	2016-08-31 16:24:00
93	2016-08-31 16:25:00
92	2016-08-31 16:26:00
93	2016-08-31 16:27:00
94	2016-08-31 16:31:00
95	2016-08-31 16:35:00
